time,cluster,ride,count
14.0,10,21,4
14.0,10,22,7
14.0,10,23,22
14.0,10,24,5
14.0,10,25,18
14.0,10,26,53
14.0,10,27,21
14.0,10,28,34
14.0,10,29,24
14.0,10,3,1
14.0,10,30,17
14.0,10,31,43
14.0,10,32,7
14.0,10,33,10
14.0,10,34,11
14.0,10,35,8
14.0,10,36,12
14.0,10,37,15
14.0,10,38,5
14.0,10,39,21
14.0,10,4,12
14.0,10,5,14
14.0,10,6,12
14.0,10,7,38
14.0,10,8,8
14.0,10,9,42
14.0,11,10,10
14.0,11,11,2
14.0,11,14,4
14.0,11,15,4
14.0,11,16,86
14.0,11,17,10
14.0,11,18,35
14.0,11,19,13
14.0,11,20,19
14.0,11,21,7
14.0,11,22,14
14.0,11,23,23
14.0,11,24,8
14.0,11,25,5
14.0,11,26,56
14.0,11,27,51
14.0,11,28,21
14.0,11,29,50
14.0,11,3,3
14.0,11,30,37
14.0,11,31,61
14.0,11,32,6
14.0,11,33,66
14.0,11,34,5
14.0,11,35,16
14.0,11,36,16
14.0,11,37,37
14.0,11,38,17
14.0,11,39,45
14.0,11,4,2
14.0,11,5,38
14.0,11,6,7
14.0,11,7,93
14.0,11,8,8
14.0,11,9,25
14.0,1,29,1
14.0,1,30,7
14.0,1,31,7
14.0,1,32,4
14.0,1,5,2
14.0,1,9,3
14.0,2,10,15
14.0,2,11,18
14.0,2,12,12
14.0,2,14,12
14.0,2,15,2
14.0,2,16,58
14.0,2,17,4
14.0,2,18,2
14.0,2,19,10
14.0,2,20,5
14.0,2,21,9
14.0,2,22,11
14.0,2,23,7
14.0,2,24,7
14.0,2,25,9
14.0,2,26,30
14.0,2,27,17
14.0,2,28,7
14.0,2,29,12
14.0,2,3,9
14.0,2,31,22
14.0,2,33,23
14.0,2,34,7
14.0,2,35,9
14.0,2,36,11
14.0,2,37,8
14.0,2,38,7
14.0,2,39,8
14.0,2,4,9
14.0,2,40,3
14.0,2,5,24
14.0,2,6,9
14.0,2,7,25
14.0,2,8,9
14.0,2,9,68
14.0,3,0,24
14.0,3,10,4
14.0,3,16,7
14.0,3,19,1
14.0,3,21,2
14.0,3,26,4
14.0,3,27,4
14.0,3,28,2
14.0,3,31,4
14.0,3,34,1
14.0,3,35,1
14.0,3,5,4
14.0,3,7,11
14.0,3,8,7
14.0,3,9,5
14.0,4,10,35
14.0,4,11,5
14.0,4,12,10
14.0,4,14,13
14.0,4,15,5
14.0,4,16,33
14.0,4,17,18
14.0,4,18,1
14.0,4,19,25
14.0,4,20,5
14.0,4,21,11
14.0,4,22,6
14.0,4,23,13
14.0,4,24,3
14.0,4,25,14
14.0,4,26,58
14.0,4,27,2
14.0,4,28,15
14.0,4,29,5
14.0,4,3,5
14.0,4,30,2
14.0,4,31,50
14.0,4,32,20
14.0,4,33,20
14.0,4,34,4
14.0,4,35,14
14.0,4,36,13
14.0,4,37,13
14.0,4,38,3
14.0,4,39,6
14.0,4,4,9
14.0,4,5,35
14.0,4,6,10
14.0,4,7,19
14.0,4,8,4
14.0,4,9,29
14.0,5,10,27
14.0,5,11,20
14.0,5,12,5
14.0,5,14,8
14.0,5,15,9
14.0,5,16,38
14.0,5,17,22
14.0,5,18,16
14.0,5,19,83
14.0,5,20,18
14.0,5,21,25
14.0,5,22,15
14.0,5,23,30
14.0,5,24,12
14.0,5,25,5
14.0,5,26,37
14.0,5,27,21
14.0,5,28,20
14.0,5,29,15
14.0,5,3,14
14.0,5,30,18
14.0,5,31,39
14.0,5,32,2
14.0,5,33,23
14.0,5,34,11
14.0,5,35,23
14.0,5,36,12
14.0,5,37,16
14.0,5,38,21
14.0,5,39,11
14.0,5,4,17
14.0,5,5,24
14.0,5,6,14
14.0,5,7,53
14.0,5,8,50
14.0,5,9,42
14.0,7,10,9
14.0,7,11,8
14.0,7,12,8
14.0,7,14,3
14.0,7,15,15
14.0,7,16,9
14.0,7,17,8
14.0,7,18,9
14.0,7,19,6
14.0,7,20,10
14.0,7,21,6
14.0,7,22,4
14.0,7,23,17
14.0,7,24,9
14.0,7,25,12
14.0,7,26,43
14.0,7,27,22
14.0,7,28,10
14.0,7,29,13
14.0,7,3,2
14.0,7,30,7
14.0,7,31,27
14.0,7,32,1
14.0,7,33,9
14.0,7,34,9
14.0,7,35,17
14.0,7,36,8
14.0,7,37,24
14.0,7,38,2
14.0,7,39,9
14.0,7,4,16
14.0,7,5,23
14.0,7,6,9
14.0,7,7,37
14.0,7,8,4
14.0,7,9,28
14.0,8,10,5
14.0,8,11,4
14.0,8,12,1
14.0,8,14,6
14.0,8,15,14
14.0,8,16,58
14.0,8,17,7
14.0,8,18,2
14.0,8,19,19
14.0,8,20,29
14.0,8,21,2
14.0,8,22,10
14.0,8,23,25
14.0,8,24,8
14.0,8,25,14
14.0,8,26,50
14.0,8,27,23
14.0,8,28,35
14.0,8,29,16
14.0,8,3,7
14.0,8,30,12
14.0,8,31,39
14.0,8,32,14
14.0,8,33,29
14.0,8,34,6
14.0,8,35,6
14.0,8,36,11
14.0,8,37,5
14.0,8,38,5
14.0,8,39,12
14.0,8,4,10
14.0,8,5,33
14.0,8,6,30
14.0,8,7,45
14.0,8,8,13
14.0,8,9,62
14.0,9,11,5
14.0,9,12,3
14.0,9,14,2
14.0,9,16,15
14.0,9,18,4
14.0,9,20,5
14.0,9,22,7
14.0,9,26,12
14.0,9,27,30
14.0,9,28,2
14.0,9,3,3
14.0,9,30,6
14.0,9,31,9
14.0,9,33,11
14.0,9,34,3
14.0,9,37,4
14.0,9,5,1
14.0,9,6,4
14.0,9,7,7
14.0,9,8,3
14.0,9,9,9
14.5,0,10,11
14.5,0,11,7
14.5,0,12,6
14.5,0,14,10
14.5,0,15,3
14.5,0,16,32
14.5,0,17,8
14.5,0,18,6
14.5,0,19,6
14.5,0,20,10
14.5,0,21,11
14.5,0,22,3
14.5,0,23,23
14.5,0,24,11
14.5,0,25,20
14.5,0,26,36
14.5,0,27,29
14.5,0,28,30
14.5,0,29,6
14.5,0,3,10
14.5,0,30,17
14.5,0,31,72
14.5,0,32,8
14.5,0,33,25
14.5,0,34,18
14.5,0,35,11
14.5,0,36,6
14.5,0,37,8
14.5,0,38,9
14.5,0,39,15
14.5,0,4,4
14.5,0,5,35
14.5,0,6,17
14.5,0,7,67
14.5,0,8,4
14.5,0,9,35
14.5,10,10,15
14.5,10,11,11
14.5,10,12,9
14.5,10,14,3
14.5,10,15,4
14.5,10,16,30
14.5,10,17,35
14.5,10,18,5
14.5,10,19,11
14.5,10,20,11
14.5,10,21,26
14.5,10,22,2
14.5,10,23,8
14.5,10,24,8
14.5,10,25,14
14.5,10,26,36
14.5,10,27,42
14.5,10,28,13
14.5,10,29,3
14.5,10,30,11
14.5,10,31,41
14.5,10,32,19
14.5,10,33,22
14.5,10,34,1
14.5,10,35,25
14.5,10,36,5
14.5,10,37,11
14.5,10,38,14
14.5,10,39,11
14.5,10,5,12
14.5,10,6,36
14.5,10,7,38
14.5,10,8,6
14.5,10,9,59
14.5,11,10,7
14.5,11,11,5
14.5,11,12,11
14.5,11,14,15
14.5,11,15,9
14.5,11,16,24
14.5,11,17,21
14.5,11,18,8
14.5,11,19,7
14.5,11,20,10
14.5,11,21,9
14.5,11,23,11
14.5,11,24,23
14.5,11,25,3
14.5,11,26,59
14.5,11,27,15
14.5,11,28,29
14.5,11,29,13
14.5,11,3,5
14.5,11,30,44
14.5,11,31,55
14.5,11,32,26
14.5,11,33,24
14.5,11,34,8
14.5,11,35,44
14.5,11,36,8
14.5,11,37,8
14.5,11,38,6
14.5,11,39,18
14.5,11,4,12
14.5,11,5,11
14.5,11,6,8
14.5,11,7,30
14.5,11,8,45
14.5,11,9,39
14.5,1,20,7
14.5,1,26,5
14.5,1,39,7
14.5,1,7,1
14.5,2,10,12
14.5,2,12,10
14.5,2,14,2
14.5,2,15,1
14.5,2,16,65
14.5,2,17,7
14.5,2,18,4
14.5,2,19,26
14.5,2,20,5
14.5,2,21,9
14.5,2,22,6
14.5,2,23,28
14.5,2,24,2
14.5,2,25,5
14.5,2,26,29
14.5,2,27,22
14.5,2,28,20
14.5,2,29,4
14.5,2,3,8
14.5,2,30,5
14.5,2,31,45
14.5,2,33,18
14.5,2,34,4
14.5,2,35,24
14.5,2,36,26
14.5,2,37,6
14.5,2,38,10
14.5,2,39,15
14.5,2,4,22
14.5,2,5,17
14.5,2,6,3
14.5,2,7,51
14.5,2,8,13
14.5,2,9,64
14.5,3,0,2
14.5,3,10,1
14.5,3,11,3
14.5,3,16,6
14.5,3,17,4
14.5,3,19,8
14.5,3,20,4
14.5,3,21,4
14.5,3,23,1
14.5,3,24,1
14.5,3,26,7
14.5,3,27,3
14.5,3,28,3
14.5,3,29,4
14.5,3,33,4
14.5,3,34,4
14.5,3,37,7
14.5,3,5,4
14.5,3,7,5
14.5,3,8,3
14.5,3,9,5
14.5,4,10,15
14.5,4,11,7
14.5,4,12,3
14.5,4,14,3
14.5,4,15,1
14.5,4,16,27
14.5,4,17,6
14.5,4,18,12
14.5,4,19,8
14.5,4,20,6
14.5,4,21,21
14.5,4,22,4
14.5,4,23,20
14.5,4,24,16
14.5,4,25,8
14.5,4,26,25
14.5,4,27,35
14.5,4,28,28
14.5,4,29,12
14.5,4,3,13
14.5,4,30,3
14.5,4,31,35
14.5,4,32,14
14.5,4,33,25
14.5,4,34,12
14.5,4,35,6
14.5,4,36,14
14.5,4,37,7
14.5,4,38,17
14.5,4,39,4
14.5,4,5,23
14.5,4,6,4
14.5,4,7,37
14.5,4,8,6
14.5,4,9,47
14.5,5,10,26
14.5,5,11,4
14.5,5,12,7
14.5,5,14,19
14.5,5,15,12
14.5,5,16,46
14.5,5,17,9
14.5,5,19,11
14.5,5,20,1
14.5,5,21,8
14.5,5,22,10
14.5,5,23,18
14.5,5,24,11
14.5,5,25,3
14.5,5,26,57
14.5,5,27,20
14.5,5,28,40
14.5,5,29,9
14.5,5,3,18
14.5,5,30,6
14.5,5,31,29
14.5,5,32,18
14.5,5,33,43
14.5,5,34,11
14.5,5,35,12
14.5,5,36,3
14.5,5,37,24
14.5,5,38,10
14.5,5,39,16
14.5,5,4,6
14.5,5,40,6
14.5,5,5,21
14.5,5,6,19
14.5,5,7,34
14.5,5,8,11
14.5,5,9,32
14.5,7,10,15
14.5,7,11,4
14.5,7,12,3
14.5,7,14,7
14.5,7,15,5
14.5,7,16,14
14.5,7,17,2
14.5,7,18,1
14.5,7,19,12
14.5,7,20,8
14.5,7,21,13
14.5,7,22,3
14.5,7,23,27
14.5,7,24,14
14.5,7,25,12
14.5,7,26,18
14.5,7,27,14
14.5,7,28,2
14.5,7,29,9
14.5,7,3,15
14.5,7,30,18
14.5,7,31,60
14.5,7,32,9
14.5,7,33,24
14.5,7,34,8
14.5,7,35,4
14.5,7,36,1
14.5,7,37,3
14.5,7,38,11
14.5,7,39,3
14.5,7,4,14
14.5,7,5,17
14.5,7,6,9
14.5,7,7,38
14.5,7,8,2
14.5,7,9,31
14.5,8,10,14
14.5,8,11,13
14.5,8,12,3
14.5,8,14,20
14.5,8,15,11
14.5,8,16,89
14.5,8,17,8
14.5,8,18,3
14.5,8,19,7
14.5,8,20,9
14.5,8,21,18
14.5,8,22,9
14.5,8,23,1
14.5,8,24,10
14.5,8,25,11
14.5,8,26,28
14.5,8,27,39
14.5,8,28,15
14.5,8,29,16
14.5,8,3,5
14.5,8,30,5
14.5,8,31,24
14.5,8,32,28
14.5,8,33,31
14.5,8,34,3
14.5,8,35,4
14.5,8,36,7
14.5,8,37,5
14.5,8,38,7
14.5,8,39,16
14.5,8,5,25
14.5,8,6,12
14.5,8,7,49
14.5,8,8,14
14.5,8,9,45
14.5,9,0,5
14.5,9,11,5
14.5,9,16,7
14.5,9,17,3
14.5,9,21,1
14.5,9,23,5
14.5,9,24,3
14.5,9,25,4
14.5,9,26,1
14.5,9,27,3
14.5,9,28,10
14.5,9,29,5
14.5,9,30,3
14.5,9,31,6
14.5,9,33,2
14.5,9,35,5
14.5,9,36,2
14.5,9,38,5
14.5,9,5,5
14.5,9,6,3
14.5,9,7,15
14.5,9,8,9
14.5,9,9,2
15.0,0,1,2
15.0,0,10,13
15.0,0,11,23
15.0,0,12,13
15.0,0,14,22
15.0,0,16,30
15.0,0,17,8
15.0,0,18,4
15.0,0,19,18
15.0,0,2,6
15.0,0,20,6
15.0,0,21,10
15.0,0,22,7
15.0,0,23,20
15.0,0,24,16
15.0,0,25,2
15.0,0,26,37
15.0,0,27,13
15.0,0,28,33
15.0,0,29,7
15.0,0,3,12
15.0,0,30,7
15.0,0,31,43
15.0,0,32,14
15.0,0,33,49
15.0,0,34,15
15.0,0,35,19
15.0,0,36,19
15.0,0,37,16
15.0,0,39,9
15.0,0,4,16
15.0,0,5,34
15.0,0,6,17
15.0,0,7,29
15.0,0,8,10
15.0,0,9,68
15.0,10,1,2
15.0,10,10,14
15.0,10,11,12
15.0,10,12,10
15.0,10,14,12
15.0,10,15,8
15.0,10,16,42
15.0,10,17,1
15.0,10,18,4
15.0,10,19,9
15.0,10,20,22
15.0,10,21,3
15.0,10,22,5
15.0,10,23,15
15.0,10,24,21
15.0,10,25,11
15.0,10,26,48
15.0,10,27,26
15.0,10,28,17
15.0,10,29,10
15.0,10,3,8
15.0,10,30,3
15.0,10,31,30
15.0,10,32,3
15.0,10,33,21
15.0,10,34,6
15.0,10,35,11
15.0,10,36,10
15.0,10,37,3
15.0,10,38,7
15.0,10,39,10
15.0,10,4,6
15.0,10,40,3
15.0,10,5,21
15.0,10,6,8
15.0,10,7,59
15.0,10,8,13
15.0,10,9,15
15.0,11,10,3
15.0,11,11,9
15.0,11,12,10
15.0,11,14,16
15.0,11,15,8
15.0,11,16,44
15.0,11,17,19
15.0,11,18,3
15.0,11,19,14
15.0,11,20,54
15.0,11,21,6
15.0,11,22,10
15.0,11,23,6
15.0,11,25,48
15.0,11,26,37
15.0,11,27,23
15.0,11,28,36
15.0,11,29,14
15.0,11,3,20
15.0,11,30,47
15.0,11,31,29
15.0,11,32,9
15.0,11,33,36
15.0,11,34,6
15.0,11,35,91
15.0,11,36,8
15.0,11,37,40
15.0,11,38,4
15.0,11,39,8
15.0,1,14,7
15.0,11,4,3
15.0,11,40,1
15.0,11,5,14
15.0,11,6,17
15.0,11,7,87
15.0,11,8,2
15.0,11,9,49
15.0,2,1,4
15.0,2,10,16
15.0,2,12,5
15.0,2,14,9
15.0,2,15,11
15.0,2,16,43
15.0,2,17,11
15.0,2,18,5
15.0,2,19,6
15.0,2,20,6
15.0,2,21,13
15.0,2,22,16
15.0,2,23,27
15.0,2,24,11
15.0,2,25,7
15.0,2,26,16
15.0,2,27,28
15.0,2,28,10
15.0,2,29,20
15.0,2,3,5
15.0,2,30,5
15.0,2,31,42
15.0,2,32,12
15.0,2,33,27
15.0,2,34,8
15.0,2,35,15
15.0,2,36,14
15.0,2,37,9
15.0,2,38,9
15.0,2,39,2
15.0,2,4,7
15.0,2,40,1
15.0,2,5,39
15.0,2,6,8
15.0,2,7,20
15.0,2,8,4
15.0,2,9,33
15.0,3,10,3
15.0,3,12,4
15.0,3,16,8
15.0,3,2,5
15.0,3,26,4
15.0,3,27,7
15.0,3,28,3
15.0,3,31,3
15.0,3,33,2
15.0,3,35,3
15.0,3,36,3
15.0,3,37,7
15.0,3,5,5
15.0,3,7,2
15.0,3,9,16
15.0,4,10,24
15.0,4,11,3
15.0,4,12,4
15.0,4,14,5
15.0,4,15,3
15.0,4,16,31
15.0,4,17,2
15.0,4,18,7
15.0,4,19,5
15.0,4,20,24
15.0,4,22,5
15.0,4,23,17
15.0,4,24,12
15.0,4,25,5
15.0,4,26,33
15.0,4,27,25
15.0,4,28,14
15.0,4,29,5
15.0,4,3,6
15.0,4,30,8
15.0,4,31,39
15.0,4,32,7
15.0,4,33,13
15.0,4,34,5
15.0,4,35,9
15.0,4,36,2
15.0,4,37,6
15.0,4,38,20
15.0,4,39,15
15.0,4,4,9
15.0,4,40,4
15.0,4,5,25
15.0,4,6,4
15.0,4,7,49
15.0,4,8,12
15.0,4,9,28
15.0,5,10,8
15.0,5,11,2
15.0,5,12,6
15.0,5,14,13
15.0,5,15,9
15.0,5,16,46
15.0,5,17,8
15.0,5,18,13
15.0,5,19,8
15.0,5,2,4
15.0,5,20,6
15.0,5,21,22
15.0,5,22,9
15.0,5,23,28
15.0,5,24,22
15.0,5,25,13
15.0,5,26,52
15.0,5,27,36
15.0,5,28,24
15.0,5,29,12
15.0,5,3,13
15.0,5,30,12
15.0,5,31,71
15.0,5,32,16
15.0,5,33,9
15.0,5,34,1
15.0,5,35,9
15.0,5,36,2
15.0,5,37,3
15.0,5,38,18
15.0,5,39,14
15.0,5,4,6
15.0,5,5,26
15.0,5,6,10
15.0,5,7,55
15.0,5,8,2
15.0,5,9,35
15.0,7,10,5
15.0,7,11,2
15.0,7,12,16
15.0,7,14,16
15.0,7,15,15
15.0,7,16,24
15.0,7,17,6
15.0,7,18,16
15.0,7,20,8
15.0,7,21,12
15.0,7,22,3
15.0,7,23,9
15.0,7,24,2
15.0,7,25,10
15.0,7,26,39
15.0,7,27,8
15.0,7,28,7
15.0,7,29,11
15.0,7,3,7
15.0,7,30,3
15.0,7,31,32
15.0,7,32,9
15.0,7,33,19
15.0,7,34,7
15.0,7,35,25
15.0,7,36,13
15.0,7,37,15
15.0,7,38,21
15.0,7,39,21
15.0,7,4,1
15.0,7,5,25
15.0,7,6,20
15.0,7,7,15
15.0,7,8,10
15.0,7,9,19
15.0,8,1,3
15.0,8,10,17
15.0,8,11,7
15.0,8,12,4
15.0,8,14,25
15.0,8,15,6
15.0,8,16,70
15.0,8,17,21
15.0,8,18,5
15.0,8,19,7
15.0,8,20,21
15.0,8,21,16
15.0,8,22,7
15.0,8,23,23
15.0,8,24,22
15.0,8,25,1
15.0,8,26,21
15.0,8,27,30
15.0,8,28,35
15.0,8,29,3
15.0,8,3,14
15.0,8,30,7
15.0,8,31,56
15.0,8,32,6
15.0,8,33,16
15.0,8,34,11
15.0,8,35,14
15.0,8,36,13
15.0,8,37,12
15.0,8,38,17
15.0,8,39,16
15.0,8,4,6
15.0,8,40,2
15.0,8,5,40
15.0,8,6,3
15.0,8,7,45
15.0,8,8,6
15.0,8,9,52
15.0,9,0,3
15.0,9,10,12
15.0,9,11,3
15.0,9,14,3
15.0,9,16,4
15.0,9,18,2
15.0,9,19,3
15.0,9,21,1
15.0,9,23,6
15.0,9,24,6
15.0,9,26,1
15.0,9,27,12
15.0,9,28,5
15.0,9,29,3
15.0,9,3,5
15.0,9,31,9
15.0,9,32,9
15.0,9,33,9
15.0,9,34,5
15.0,9,35,6
15.0,9,38,4
15.0,9,5,10
15.0,9,9,6
15.5,0,10,13
15.5,0,11,18
15.5,0,14,11
15.5,0,15,2
15.5,0,16,21
15.5,0,17,13
15.5,0,18,12
15.5,0,19,26
15.5,0,2,3
15.5,0,20,9
15.5,0,21,29
15.5,0,22,13
15.5,0,23,27
15.5,0,24,5
15.5,0,25,2
15.5,0,26,29
15.5,0,27,21
15.5,0,28,27
15.5,0,29,20
15.5,0,3,13
15.5,0,30,1
15.5,0,31,34
15.5,0,32,5
15.5,0,33,49
15.5,0,34,9
15.5,0,35,25
15.5,0,36,2
15.5,0,37,13
15.5,0,38,5
15.5,0,39,8
15.5,0,4,5
15.5,0,40,3
15.5,0,5,20
15.5,0,6,9
15.5,0,7,45
15.5,0,8,13
15.5,0,9,29
15.5,10,0,6
15.5,10,1,13
15.5,10,10,20
15.5,10,11,5
15.5,10,12,5
15.5,10,14,14
15.5,10,15,16
15.5,10,16,39
15.5,10,17,3
15.5,10,18,2
15.5,10,19,14
15.5,10,2,2
15.5,10,20,4
15.5,10,21,10
15.5,10,22,5
15.5,10,23,21
15.5,10,24,8
15.5,10,25,16
15.5,10,26,36
15.5,10,27,17
15.5,10,28,15
15.5,10,29,14
15.5,10,3,7
15.5,10,30,13
15.5,10,31,40
15.5,10,32,33
15.5,10,33,18
15.5,10,34,2
15.5,10,35,13
15.5,10,36,9
15.5,10,37,11
15.5,10,38,3
15.5,10,39,12
15.5,10,4,8
15.5,10,5,28
15.5,10,6,12
15.5,10,7,26
15.5,10,9,45
15.5,11,10,7
15.5,11,12,2
15.5,11,14,16
15.5,11,15,17
15.5,11,16,42
15.5,11,17,10
15.5,11,18,6
15.5,11,19,9
15.5,11,20,25
15.5,11,21,16
15.5,11,22,10
15.5,11,23,6
15.5,11,24,25
15.5,11,25,7
15.5,11,26,48
15.5,11,27,60
15.5,11,28,6
15.5,11,29,18
15.5,11,3,1
15.5,11,30,13
15.5,11,31,40
15.5,11,32,41
15.5,11,33,33
15.5,11,34,8
15.5,11,35,1
15.5,11,36,11
15.5,11,37,24
15.5,11,38,13
15.5,11,39,4
15.5,11,4,12
15.5,11,5,21
15.5,11,6,2
15.5,11,7,96
15.5,11,8,5
15.5,11,9,98
15.5,2,0,4
15.5,2,1,4
15.5,2,10,5
15.5,2,11,3
15.5,2,12,8
15.5,2,14,7
15.5,2,15,3
15.5,2,16,32
15.5,2,17,6
15.5,2,18,15
15.5,2,19,1
15.5,2,20,15
15.5,2,21,9
15.5,2,22,4
15.5,2,23,16
15.5,2,24,13
15.5,2,25,8
15.5,2,26,36
15.5,2,27,19
15.5,2,28,15
15.5,2,29,9
15.5,2,3,3
15.5,2,30,4
15.5,2,31,15
15.5,2,32,13
15.5,2,33,25
15.5,2,34,9
15.5,2,35,11
15.5,2,36,10
15.5,2,37,7
15.5,2,39,4
15.5,2,4,7
15.5,2,5,26
15.5,2,6,8
15.5,2,7,28
15.5,2,8,9
15.5,2,9,25
15.5,3,12,4
15.5,3,16,19
15.5,3,17,1
15.5,3,19,1
15.5,3,22,2
15.5,3,23,3
15.5,3,26,12
15.5,3,28,5
15.5,3,29,3
15.5,3,31,2
15.5,3,32,4
15.5,3,35,1
15.5,3,36,6
15.5,3,5,4
15.5,3,6,1
15.5,3,7,3
15.5,3,9,3
15.5,4,1,9
15.5,4,10,4
15.5,4,11,12
15.5,4,12,4
15.5,4,14,1
15.5,4,16,30
15.5,4,17,6
15.5,4,18,2
15.5,4,19,4
15.5,4,2,6
15.5,4,20,10
15.5,4,21,20
15.5,4,22,4
15.5,4,23,26
15.5,4,24,7
15.5,4,25,7
15.5,4,26,28
15.5,4,27,26
15.5,4,28,40
15.5,4,29,11
15.5,4,3,5
15.5,4,30,5
15.5,4,31,26
15.5,4,32,4
15.5,4,33,7
15.5,4,34,12
15.5,4,35,19
15.5,4,36,7
15.5,4,37,9
15.5,4,39,12
15.5,4,4,1
15.5,4,40,1
15.5,4,5,13
15.5,4,6,6
15.5,4,7,41
15.5,4,8,21
15.5,4,9,34
15.5,5,1,11
15.5,5,10,59
15.5,5,11,8
15.5,5,12,3
15.5,5,14,3
15.5,5,15,8
15.5,5,16,47
15.5,5,17,2
15.5,5,18,4
15.5,5,19,11
15.5,5,2,9
15.5,5,20,12
15.5,5,21,11
15.5,5,22,17
15.5,5,23,35
15.5,5,24,13
15.5,5,25,10
15.5,5,26,40
15.5,5,27,33
15.5,5,28,19
15.5,5,29,12
15.5,5,30,10
15.5,5,31,28
15.5,5,32,28
15.5,5,33,14
15.5,5,34,3
15.5,5,35,8
15.5,5,36,22
15.5,5,37,2
15.5,5,38,4
15.5,5,39,14
15.5,5,4,11
15.5,5,5,39
15.5,5,6,25
15.5,5,7,63
15.5,5,8,18
15.5,5,9,65
15.5,7,10,7
15.5,7,12,15
15.5,7,14,1
15.5,7,15,5
15.5,7,16,27
15.5,7,17,7
15.5,7,18,5
15.5,7,19,22
15.5,7,21,11
15.5,7,22,20
15.5,7,23,15
15.5,7,24,30
15.5,7,25,1
15.5,7,26,16
15.5,7,27,14
15.5,7,28,21
15.5,7,29,20
15.5,7,3,13
15.5,7,31,2
15.5,7,32,5
15.5,7,33,28
15.5,7,34,5
15.5,7,35,15
15.5,7,36,12
15.5,7,37,8
15.5,7,38,5
15.5,7,39,13
15.5,7,4,2
15.5,7,5,33
15.5,7,6,12
15.5,7,7,43
15.5,7,8,8
15.5,7,9,16
15.5,8,0,2
15.5,8,1,14
15.5,8,10,14
15.5,8,11,18
15.5,8,12,9
15.5,8,14,22
15.5,8,15,14
15.5,8,16,25
15.5,8,17,17
15.5,8,18,10
15.5,8,19,5
15.5,8,2,4
15.5,8,20,9
15.5,8,21,1
15.5,8,22,7
15.5,8,23,31
15.5,8,24,4
15.5,8,25,7
15.5,8,26,46
15.5,8,27,22
15.5,8,28,26
15.5,8,29,19
15.5,8,3,1
15.5,8,30,2
15.5,8,31,44
15.5,8,32,11
15.5,8,33,34
15.5,8,34,7
15.5,8,35,17
15.5,8,36,12
15.5,8,37,11
15.5,8,38,4
15.5,8,39,11
15.5,8,4,1
15.5,8,5,19
15.5,8,6,12
15.5,8,7,53
15.5,8,8,13
15.5,8,9,51
15.5,9,10,1
15.5,9,15,9
15.5,9,16,17
15.5,9,17,1
15.5,9,18,3
15.5,9,23,7
15.5,9,26,3
15.5,9,27,7
15.5,9,28,2
15.5,9,31,5
15.5,9,32,4
15.5,9,37,1
15.5,9,6,10
15.5,9,7,5
15.5,9,9,6
16.0,0,0,4
16.0,0,10,8
16.0,0,11,4
16.0,0,12,1
16.0,0,14,10
16.0,0,15,12
16.0,0,16,27
16.0,0,17,29
16.0,0,18,1
16.0,0,19,13
16.0,0,2,9
16.0,0,20,17
16.0,0,21,15
16.0,0,22,12
16.0,0,23,12
16.0,0,24,3
16.0,0,25,5
16.0,0,26,41
16.0,0,27,26
16.0,0,28,15
16.0,0,29,19
16.0,0,3,12
16.0,0,30,11
16.0,0,31,42
16.0,0,32,8
16.0,0,33,38
16.0,0,34,12
16.0,0,35,14
16.0,0,36,22
16.0,0,37,12
16.0,0,38,4
16.0,0,39,12
16.0,0,4,6
16.0,0,40,6
16.0,0,5,39
16.0,0,6,5
16.0,0,7,73
16.0,0,8,5
16.0,0,9,47
16.0,10,10,17
16.0,10,11,13
16.0,10,12,5
16.0,10,14,28
16.0,10,15,22
16.0,10,16,62
16.0,10,17,4
16.0,10,18,5
16.0,10,19,16
16.0,10,2,7
16.0,10,20,9
16.0,10,21,28
16.0,10,22,7
16.0,10,23,17
16.0,10,24,22
16.0,10,25,13
16.0,10,26,47
16.0,10,27,24
16.0,10,28,19
16.0,10,29,14
16.0,10,3,6
16.0,10,30,5
16.0,10,31,45
16.0,10,32,19
16.0,10,33,23
16.0,10,34,7
16.0,10,35,17
16.0,10,36,14
16.0,10,37,11
16.0,10,38,6
16.0,10,39,13
16.0,10,4,5
16.0,10,5,26
16.0,10,6,8
16.0,10,7,27
16.0,10,8,5
16.0,10,9,52
16.0,11,10,11
16.0,11,11,10
16.0,11,12,6
16.0,11,14,10
16.0,11,16,18
16.0,11,17,2
16.0,11,18,46
16.0,11,19,12
16.0,11,20,8
16.0,11,21,95
16.0,11,22,13
16.0,11,23,61
16.0,11,24,44
16.0,11,26,27
16.0,11,27,32
16.0,11,28,31
16.0,11,29,29
16.0,11,3,11
16.0,11,30,4
16.0,11,31,40
16.0,11,32,40
16.0,11,33,30
16.0,11,34,15
16.0,11,35,7
16.0,11,36,12
16.0,11,37,5
16.0,11,38,11
16.0,11,39,8
16.0,11,4,3
16.0,11,5,31
16.0,11,6,12
16.0,11,7,39
16.0,11,8,11
16.0,11,9,20
16.0,2,10,9
16.0,2,11,11
16.0,2,12,2
16.0,2,14,14
16.0,2,15,12
16.0,2,16,24
16.0,2,17,9
16.0,2,18,8
16.0,2,19,12
16.0,2,20,5
16.0,2,21,2
16.0,2,22,17
16.0,2,23,15
16.0,2,24,11
16.0,2,25,1
16.0,2,26,44
16.0,2,27,28
16.0,2,28,17
16.0,2,29,2
16.0,2,3,11
