time,cluster,ride,count
15.0,7,30,4
15.0,7,31,1
15.0,7,32,3
15.0,7,33,6
15.0,7,35,5
15.0,7,37,3
15.0,7,38,9
15.0,7,39,5
15.0,7,41,1
15.0,7,5,11
15.0,7,7,12
15.0,7,9,9
15.0,8,10,14
15.0,8,11,2
15.0,8,12,6
15.0,8,14,4
15.0,8,16,50
15.0,8,17,4
15.0,8,18,19
15.0,8,19,7
15.0,8,20,15
15.0,8,22,3
15.0,8,23,12
15.0,8,24,10
15.0,8,25,25
15.0,8,26,34
15.0,8,27,52
15.0,8,28,15
15.0,8,29,18
15.0,8,3,12
15.0,8,30,13
15.0,8,31,69
15.0,8,32,11
15.0,8,33,15
15.0,8,34,11
15.0,8,35,10
15.0,8,36,17
15.0,8,37,17
15.0,8,38,5
15.0,8,39,11
15.0,8,4,15
15.0,8,41,284
15.0,8,5,18
15.0,8,6,19
15.0,8,7,20
15.0,8,8,8
15.0,8,9,23
15.0,9,10,4
15.0,9,11,5
15.0,9,12,3
15.0,9,14,9
15.0,9,15,6
15.0,9,16,14
15.0,9,17,3
15.0,9,18,9
15.0,9,19,10
15.0,9,2,7
15.0,9,20,6
15.0,9,21,5
15.0,9,22,2
15.0,9,23,13
15.0,9,24,6
15.0,9,25,4
15.0,9,26,28
15.0,9,27,23
15.0,9,28,12
15.0,9,29,1
15.0,9,3,5
15.0,9,30,7
15.0,9,31,27
15.0,9,33,33
15.0,9,34,7
15.0,9,35,11
15.0,9,36,5
15.0,9,37,3
15.0,9,38,4
15.0,9,39,2
15.0,9,41,52
15.0,9,5,16
15.0,9,6,17
15.0,9,7,22
15.0,9,8,2
15.0,9,9,22
15.5,0,10,8
15.5,0,11,11
15.5,0,12,7
15.5,0,14,6
15.5,0,16,21
15.5,0,17,3
15.5,0,18,1
15.5,0,19,19
15.5,0,20,13
15.5,0,22,5
15.5,0,23,18
15.5,0,24,6
15.5,0,25,1
15.5,0,26,10
15.5,0,27,27
15.5,0,28,32
15.5,0,29,14
15.5,0,3,3
15.5,0,30,8
15.5,0,31,18
15.5,0,32,13
15.5,0,33,16
15.5,0,34,20
15.5,0,35,5
15.5,0,37,4
15.5,0,38,2
15.5,0,39,3
15.5,0,4,3
15.5,0,5,22
15.5,0,7,30
15.5,0,8,7
15.5,0,9,35
15.5,2,1,9
15.5,2,11,4
15.5,2,12,5
15.5,2,14,9
15.5,2,15,8
15.5,2,16,36
15.5,2,17,14
15.5,2,18,4
15.5,2,19,5
15.5,2,2,3
15.5,2,20,1
15.5,2,21,11
15.5,2,22,6
15.5,2,23,10
15.5,2,24,11
15.5,2,25,3
15.5,2,26,18
15.5,2,27,18
15.5,2,28,30
15.5,2,29,9
15.5,2,3,4
15.5,2,30,4
15.5,2,31,27
15.5,2,32,11
15.5,2,33,26
15.5,2,35,2
15.5,2,36,13
15.5,2,38,4
15.5,2,39,16
15.5,2,4,4
15.5,2,5,18
15.5,2,6,20
15.5,2,7,28
15.5,2,8,4
15.5,2,9,15
15.5,3,11,4
15.5,3,16,14
15.5,3,18,4
15.5,3,19,10
15.5,3,20,8
15.5,3,23,2
15.5,3,24,1
15.5,3,25,7
15.5,3,26,4
15.5,3,27,3
15.5,3,31,14
15.5,3,32,3
15.5,3,33,2
15.5,3,34,1
15.5,3,37,5
15.5,3,39,1
15.5,3,5,3
15.5,3,7,2
15.5,3,9,5
15.5,4,1,7
15.5,4,10,6
15.5,4,11,9
15.5,4,12,5
15.5,4,14,2
15.5,4,15,3
15.5,4,16,34
15.5,4,17,11
15.5,4,19,6
15.5,4,2,12
15.5,4,20,24
15.5,4,21,7
15.5,4,22,13
15.5,4,23,14
15.5,4,24,14
15.5,4,26,53
15.5,4,27,45
15.5,4,28,42
15.5,4,29,10
15.5,4,3,11
15.5,4,31,35
15.5,4,32,25
15.5,4,33,30
15.5,4,34,12
15.5,4,35,11
15.5,4,36,12
15.5,4,37,19
15.5,4,39,11
15.5,4,4,9
15.5,4,40,3
15.5,4,5,16
15.5,4,6,18
15.5,4,7,50
15.5,4,8,2
15.5,4,9,27
15.5,5,1,10
15.5,5,10,5
15.5,5,11,3
15.5,5,12,2
15.5,5,14,6
15.5,5,15,10
15.5,5,16,33
15.5,5,18,1
15.5,5,19,13
15.5,5,2,3
15.5,5,20,6
15.5,5,21,2
15.5,5,22,1
15.5,5,25,2
15.5,5,26,24
15.5,5,27,16
15.5,5,28,7
15.5,5,29,9
15.5,5,3,10
15.5,5,30,9
15.5,5,31,10
15.5,5,32,13
15.5,5,33,6
15.5,5,34,4
15.5,5,35,6
15.5,5,36,4
15.5,5,37,3
15.5,5,38,1
15.5,5,40,2
15.5,5,5,21
15.5,5,6,6
15.5,5,7,17
15.5,5,8,10
15.5,5,9,38
15.5,6,10,8
15.5,6,11,8
15.5,6,14,3
15.5,6,15,7
15.5,6,16,10
15.5,6,17,16
15.5,6,18,7
15.5,6,19,33
15.5,6,2,10
15.5,6,20,13
15.5,6,21,13
15.5,6,22,3
15.5,6,23,7
15.5,6,24,2
15.5,6,25,5
15.5,6,26,23
15.5,6,27,15
15.5,6,28,19
15.5,6,29,11
15.5,6,3,15
15.5,6,30,11
15.5,6,31,24
15.5,6,32,27
15.5,6,33,27
15.5,6,34,5
15.5,6,35,20
15.5,6,36,3
15.5,6,37,15
15.5,6,38,6
15.5,6,39,12
15.5,6,4,15
15.5,6,40,4
15.5,6,5,19
15.5,6,6,24
15.5,6,7,39
15.5,6,8,3
15.5,6,9,51
15.5,7,15,5
15.5,7,16,9
15.5,7,17,5
15.5,7,20,5
15.5,7,21,4
15.5,7,22,5
15.5,7,23,4
15.5,7,26,1
15.5,7,27,1
15.5,7,31,10
15.5,7,32,1
15.5,7,34,1
15.5,7,4,3
15.5,7,5,2
15.5,7,7,4
15.5,7,9,7
15.5,8,10,26
15.5,8,11,15
15.5,8,14,12
15.5,8,15,9
15.5,8,16,44
15.5,8,17,12
15.5,8,18,5
15.5,8,19,6
15.5,8,20,5
15.5,8,21,25
15.5,8,22,16
15.5,8,23,7
15.5,8,24,5
15.5,8,25,8
15.5,8,26,35
15.5,8,27,30
15.5,8,28,12
15.5,8,29,6
15.5,8,3,13
15.5,8,30,6
15.5,8,31,23
15.5,8,32,7
15.5,8,33,28
15.5,8,34,7
15.5,8,35,22
15.5,8,36,9
15.5,8,38,2
15.5,8,39,14
15.5,8,4,4
15.5,8,5,23
15.5,8,6,11
15.5,8,7,17
15.5,8,8,8
15.5,8,9,89
15.5,9,10,6
15.5,9,11,4
15.5,9,14,8
15.5,9,16,41
15.5,9,17,5
15.5,9,18,9
15.5,9,19,6
15.5,9,2,3
15.5,9,22,9
15.5,9,23,11
15.5,9,24,10
15.5,9,26,31
15.5,9,27,35
15.5,9,28,31
15.5,9,29,9
15.5,9,3,10
15.5,9,30,1
15.5,9,31,21
15.5,9,32,12
15.5,9,33,23
15.5,9,34,7
15.5,9,35,8
15.5,9,36,13
15.5,9,37,3
15.5,9,38,2
15.5,9,39,3
15.5,9,4,8
15.5,9,40,2
15.5,9,5,21
15.5,9,6,6
15.5,9,7,20
15.5,9,8,5
15.5,9,9,12
16.0,0,1,2
16.0,0,10,26
16.0,0,11,2
16.0,0,12,3
16.0,0,14,8
16.0,0,15,5
16.0,0,16,39
16.0,0,17,3
16.0,0,18,10
16.0,0,19,6
16.0,0,20,19
16.0,0,21,9
16.0,0,22,6
16.0,0,23,41
16.0,0,24,27
16.0,0,26,45
16.0,0,27,27
16.0,0,28,18
16.0,0,29,12
16.0,0,3,4
16.0,0,30,7
16.0,0,31,21
16.0,0,32,14
16.0,0,33,30
16.0,0,34,12
16.0,0,35,20
16.0,0,36,24
16.0,0,38,6
16.0,0,39,8
16.0,0,4,4
16.0,0,5,102
16.0,0,6,2
16.0,0,7,30
16.0,0,8,42
16.0,0,9,29
16.0,2,1,5
16.0,2,10,14
16.0,2,11,4
16.0,2,14,13
16.0,2,15,5
16.0,2,16,40
16.0,2,17,11
16.0,2,18,8
16.0,2,19,2
16.0,2,2,6
16.0,2,20,4
16.0,2,21,4
16.0,2,22,4
16.0,2,23,10
16.0,2,24,10
16.0,2,25,15
16.0,2,26,32
16.0,2,27,22
16.0,2,28,27
16.0,2,29,13
16.0,2,3,12
16.0,2,30,12
16.0,2,31,29
16.0,2,32,7
16.0,2,33,24
16.0,2,34,12
16.0,2,35,9
16.0,2,36,6
16.0,2,37,15
16.0,2,38,4
16.0,2,39,15
16.0,2,4,9
16.0,2,5,38
16.0,2,6,3
16.0,2,7,48
16.0,2,8,2
16.0,2,9,33
16.0,3,14,1
16.0,3,16,1
16.0,3,17,7
16.0,3,21,4
16.0,3,24,1
16.0,3,26,3
16.0,3,27,14
16.0,3,28,4
16.0,3,30,12
16.0,3,31,2
16.0,3,33,3
16.0,3,34,5
16.0,3,38,7
16.0,3,39,5
16.0,3,41,3
16.0,3,7,1
16.0,3,8,7
16.0,3,9,11
16.0,4,1,4
16.0,4,10,25
16.0,4,11,3
16.0,4,12,1
16.0,4,14,13
16.0,4,15,9
16.0,4,16,14
16.0,4,17,10
16.0,4,18,3
16.0,4,19,12
16.0,4,2,5
16.0,4,21,13
16.0,4,22,15
16.0,4,23,43
16.0,4,24,7
16.0,4,26,44
16.0,4,27,55
16.0,4,28,52
16.0,4,29,11
16.0,4,3,17
16.0,4,30,5
16.0,4,31,33
16.0,4,32,19
16.0,4,33,66
16.0,4,34,4
16.0,4,35,11
16.0,4,36,11
16.0,4,37,17
16.0,4,38,9
16.0,4,39,6
16.0,4,4,11
16.0,4,40,6
16.0,4,5,18
16.0,4,6,24
16.0,4,7,36
16.0,4,8,4
16.0,4,9,35
16.0,5,0,2
16.0,5,10,3
16.0,5,11,1
16.0,5,12,2
16.0,5,14,35
16.0,5,16,42
16.0,5,17,6
16.0,5,19,15
16.0,5,20,10
16.0,5,21,3
16.0,5,22,20
16.0,5,23,6
16.0,5,24,6
16.0,5,26,31
16.0,5,27,17
16.0,5,28,13
16.0,5,29,11
16.0,5,3,4
16.0,5,30,4
16.0,5,31,38
16.0,5,32,16
16.0,5,33,41
16.0,5,34,9
16.0,5,35,19
16.0,5,36,6
16.0,5,37,3
16.0,5,38,7
16.0,5,39,6
16.0,5,4,9
16.0,5,5,46
16.0,5,6,8
16.0,5,7,31
16.0,5,9,5
16.0,6,1,4
16.0,6,10,17
16.0,6,12,13
16.0,6,14,10
16.0,6,15,18
16.0,6,16,32
16.0,6,17,3
16.0,6,18,9
16.0,6,19,23
16.0,6,20,8
16.0,6,21,14
16.0,6,22,9
16.0,6,23,22
16.0,6,24,15
16.0,6,25,9
16.0,6,26,44
16.0,6,27,40
16.0,6,28,27
16.0,6,29,13
16.0,6,3,5
16.0,6,30,7
16.0,6,31,35
16.0,6,32,37
16.0,6,33,42
16.0,6,35,16
16.0,6,36,14
16.0,6,37,23
16.0,6,38,15
16.0,6,39,13
16.0,6,4,18
16.0,6,5,27
16.0,6,6,9
16.0,6,7,43
16.0,6,8,13
16.0,6,9,73
16.0,7,10,1
16.0,7,16,1
16.0,7,17,5
16.0,7,20,7
16.0,7,26,6
16.0,7,27,1
16.0,7,28,4
16.0,7,31,9
16.0,7,33,2
16.0,7,39,6
16.0,7,6,1
16.0,7,7,4
16.0,8,0,8
16.0,8,10,12
16.0,8,11,2
16.0,8,12,45
16.0,8,14,2
16.0,8,15,33
16.0,8,16,110
16.0,8,17,13
16.0,8,18,8
16.0,8,20,11
16.0,8,21,53
16.0,8,22,10
16.0,8,23,24
16.0,8,24,26
16.0,8,25,5
16.0,8,26,77
16.0,8,27,31
16.0,8,28,27
16.0,8,29,14
16.0,8,3,16
16.0,8,30,18
16.0,8,31,33
16.0,8,32,6
16.0,8,33,19
16.0,8,34,12
16.0,8,35,7
16.0,8,36,52
16.0,8,37,1
16.0,8,38,11
16.0,8,39,3
16.0,8,4,16
16.0,8,5,113
16.0,8,6,9
16.0,8,7,37
16.0,8,8,4
16.0,8,9,119
16.0,9,1,4
16.0,9,10,14
16.0,9,11,16
16.0,9,12,5
16.0,9,14,4
16.0,9,16,34
16.0,9,17,7
16.0,9,18,5
16.0,9,19,6
16.0,9,20,7
16.0,9,21,19
16.0,9,23,4
16.0,9,24,9
16.0,9,25,2
16.0,9,26,25
16.0,9,27,29
16.0,9,28,19
16.0,9,3,6
16.0,9,30,4
16.0,9,31,10
16.0,9,32,13
16.0,9,33,26
16.0,9,34,6
16.0,9,35,7
16.0,9,36,6
16.0,9,37,4
16.0,9,38,2
16.0,9,39,4
16.0,9,4,8
16.0,9,5,28
16.0,9,6,6
16.0,9,7,33
16.0,9,8,5
16.0,9,9,36
16.5,0,0,6
16.5,0,10,2
16.5,0,11,4
16.5,0,12,5
16.5,0,13,12
16.5,0,14,8
16.5,0,15,47
16.5,0,16,29
16.5,0,17,6
16.5,0,19,26
16.5,0,2,3
16.5,0,21,2
16.5,0,22,8
16.5,0,23,11
16.5,0,24,22
16.5,0,25,10
16.5,0,26,35
16.5,0,27,28
16.5,0,28,39
16.5,0,29,5
16.5,0,3,1
16.5,0,30,13
16.5,0,31,7
16.5,0,32,27
16.5,0,33,25
16.5,0,34,8
16.5,0,35,3
16.5,0,36,15
16.5,0,37,12
16.5,0,38,2
16.5,0,39,5
16.5,0,4,15
16.5,0,40,4
16.5,0,5,29
16.5,0,6,22
16.5,0,7,8
16.5,0,8,14
16.5,0,9,14
16.5,2,10,6
16.5,2,11,5
16.5,2,12,3
16.5,2,13,29
16.5,2,14,20
16.5,2,15,2
16.5,2,16,33
16.5,2,17,6
16.5,2,18,1
16.5,2,19,25
16.5,2,20,11
16.5,2,21,5
16.5,2,22,1
16.5,2,23,15
16.5,2,24,4
16.5,2,25,11
16.5,2,26,33
16.5,2,27,16
16.5,2,28,30
16.5,2,29,13
16.5,2,3,7
16.5,2,30,14
16.5,2,31,41
16.5,2,32,10
16.5,2,33,38
16.5,2,34,3
16.5,2,35,7
16.5,2,36,2
16.5,2,37,9
16.5,2,39,4
16.5,2,4,12
16.5,2,5,29
16.5,2,6,22
16.5,2,7,50
16.5,2,9,36
16.5,3,13,9
16.5,3,14,1
16.5,3,16,2
16.5,3,17,5
16.5,3,21,5
16.5,3,23,6
16.5,3,24,1
16.5,3,26,15
16.5,3,27,5
16.5,3,28,1
16.5,3,3,6
16.5,3,31,16
16.5,3,33,2
16.5,3,35,6
16.5,3,36,5
16.5,3,38,5
16.5,3,5,1
16.5,3,7,1
16.5,3,8,3
16.5,3,9,13
16.5,4,10,15
16.5,4,13,16
16.5,4,14,3
16.5,4,15,3
16.5,4,16,32
16.5,4,17,12
16.5,4,18,6
16.5,4,19,10
16.5,4,20,3
16.5,4,21,10
16.5,4,22,16
16.5,4,23,15
16.5,4,24,22
16.5,4,25,3
16.5,4,26,18
16.5,4,27,31
16.5,4,28,16
16.5,4,29,1
16.5,4,3,14
16.5,4,30,11
16.5,4,31,14
16.5,4,32,1
16.5,4,33,48
16.5,4,34,8
16.5,4,35,32
16.5,4,36,4
16.5,4,37,12
16.5,4,38,15
16.5,4,39,16
16.5,4,4,5
16.5,4,5,22
16.5,4,6,3
16.5,4,7,51
16.5,4,8,10
16.5,4,9,9
16.5,5,10,20
16.5,5,11,8
16.5,5,12,7
16.5,5,13,2
16.5,5,14,1
16.5,5,15,1
16.5,5,16,40
16.5,5,17,15
16.5,5,19,6
16.5,5,20,4
16.5,5,22,10
16.5,5,23,47
16.5,5,24,1
16.5,5,25,16
16.5,5,26,23
16.5,5,27,7
16.5,5,28,10
16.5,5,29,5
16.5,5,3,12
16.5,5,30,10
16.5,5,31,36
16.5,5,32,4
16.5,5,33,14
16.5,5,34,5
16.5,5,35,19
16.5,5,36,2
16.5,5,39,1
16.5,5,4,3
16.5,5,5,20
16.5,5,6,12
16.5,5,7,56
16.5,5,9,32
16.5,6,11,13
16.5,6,12,3
16.5,6,13,20
16.5,6,14,12
16.5,6,15,12
16.5,6,16,55
16.5,6,17,1
16.5,6,18,12
16.5,6,19,16
16.5,6,21,22
16.5,6,22,2
16.5,6,23,20
16.5,6,24,7
16.5,6,25,2
16.5,6,26,43
16.5,6,27,36
16.5,6,28,11
16.5,6,29,3
16.5,6,3,1
16.5,6,30,13
16.5,6,31,57
16.5,6,32,25
16.5,6,33,10
16.5,6,34,2
16.5,6,35,6
16.5,6,36,12
16.5,6,37,8
16.5,6,39,2
16.5,6,4,4
16.5,6,5,14
16.5,6,6,31
16.5,6,7,34
16.5,6,8,4
16.5,6,9,34
16.5,7,13,9
16.5,7,15,5
16.5,7,16,3
16.5,7,21,1
16.5,7,26,1
16.5,7,27,1
16.5,7,28,2
16.5,7,31,8
16.5,7,33,1
16.5,7,39,1
16.5,7,5,1
16.5,8,1,19
16.5,8,10,9
16.5,8,11,8
16.5,8,13,38
16.5,8,14,58
16.5,8,15,12
16.5,8,16,35
16.5,8,17,10
16.5,8,18,29
16.5,8,19,8
16.5,8,21,62
16.5,8,22,18
16.5,8,23,43
16.5,8,24,10
16.5,8,25,3
16.5,8,26,22
16.5,8,27,73
16.5,8,28,29
16.5,8,29,2
16.5,8,3,40
16.5,8,31,85
16.5,8,32,12
16.5,8,33,11
16.5,8,34,7
16.5,8,35,4
16.5,8,36,25
16.5,8,37,10
16.5,8,38,1
16.5,8,39,8
16.5,8,4,15
16.5,8,5,21
16.5,8,6,2
16.5,8,7,87
16.5,8,8,8
16.5,8,9,67
16.5,9,10,1
16.5,9,11,5
16.5,9,12,4
16.5,9,13,18
16.5,9,14,11
16.5,9,15,4
16.5,9,16,19
16.5,9,17,1
16.5,9,18,5
16.5,9,19,8
16.5,9,20,1
16.5,9,21,3
16.5,9,22,6
16.5,9,24,8
16.5,9,25,3
16.5,9,26,22
16.5,9,27,24
16.5,9,28,31
16.5,9,29,4
16.5,9,3,7
16.5,9,30,13
16.5,9,31,30
16.5,9,32,5
16.5,9,33,19
16.5,9,34,17
16.5,9,35,17
16.5,9,36,8
16.5,9,37,13
16.5,9,38,10
16.5,9,39,11
16.5,9,4,6
16.5,9,5,10
16.5,9,6,2
16.5,9,7,33
16.5,9,8,5
16.5,9,9,40
17.0,0,10,11
17.0,0,11,8
17.0,0,13,70
17.0,0,14,4
17.0,0,16,31
17.0,0,17,5
17.0,0,18,4
17.0,0,19,6
17.0,0,2,4
17.0,0,20,11
17.0,0,21,16
17.0,0,22,5
17.0,0,23,15
17.0,0,24,10
17.0,0,25,7
17.0,0,26,33
17.0,0,27,23
17.0,0,28,22
17.0,0,29,27
17.0,0,30,12
17.0,0,31,31
17.0,0,32,18
17.0,0,33,62
17.0,0,34,27
17.0,0,35,4
17.0,0,36,22
17.0,0,37,3
17.0,0,38,1
17.0,0,39,9
17.0,0,4,8
17.0,0,5,30
17.0,0,6,3
17.0,0,7,36
17.0,0,8,2
17.0,0,9,26
17.0,1,2,4
17.0,2,10,2
17.0,2,12,2
17.0,2,13,32
17.0,2,14,4
17.0,2,15,4
17.0,2,16,40
17.0,2,17,10
17.0,2,18,2
17.0,2,19,5
17.0,2,20,10
17.0,2,21,12
17.0,2,22,3
17.0,2,23,19
17.0,2,24,19
17.0,2,25,6
17.0,2,26,13
17.0,2,27,34
17.0,2,28,14
17.0,2,29,8
17.0,2,3,1
17.0,2,30,3
17.0,2,31,43
17.0,2,32,7
17.0,2,33,16
17.0,2,34,7
17.0,2,35,9
17.0,2,36,4
17.0,2,37,18
17.0,2,38,5
17.0,2,4,5
17.0,2,5,40
17.0,2,6,4
17.0,2,7,22
17.0,2,8,6
17.0,2,9,25
17.0,3,10,5
17.0,3,12,5
17.0,3,13,15
17.0,3,14,5
17.0,3,16,1
17.0,3,17,1
17.0,3,20,4
17.0,3,26,7
17.0,3,27,7
17.0,3,28,14
17.0,3,30,7
17.0,3,31,2
17.0,3,34,1
17.0,3,37,4
17.0,3,4,11
17.0,3,5,2
17.0,3,7,5
17.0,3,9,1
17.0,4,10,28
17.0,4,11,14
17.0,4,12,4
17.0,4,13,41
17.0,4,14,34
17.0,4,15,7
17.0,4,16,41
17.0,4,17,9
17.0,4,19,13
17.0,4,20,9
17.0,4,21,5
17.0,4,22,2
17.0,4,23,17
17.0,4,24,8
17.0,4,25,10
17.0,4,26,39
17.0,4,27,32
17.0,4,28,32
17.0,4,29,44
17.0,4,3,9
17.0,4,30,2
17.0,4,31,60
17.0,4,32,15
17.0,4,33,33
17.0,4,34,12
17.0,4,35,14
17.0,4,36,15
17.0,4,37,3
17.0,4,38,20
17.0,4,39,17
17.0,4,4,3
17.0,4,5,54
17.0,4,6,35
17.0,4,7,33
17.0,4,8,13
17.0,4,9,48
17.0,5,10,6
17.0,5,11,8
17.0,5,13,30
17.0,5,14,7
17.0,5,15,2
17.0,5,16,18
17.0,5,17,2
17.0,5,18,15
17.0,5,19,7
17.0,5,21,7
17.0,5,22,16
17.0,5,23,4
17.0,5,24,11
17.0,5,25,7
17.0,5,26,23
17.0,5,27,18
17.0,5,28,18
17.0,5,29,1
17.0,5,3,8
17.0,5,30,7
17.0,5,31,26
17.0,5,32,3
17.0,5,33,33
17.0,5,34,15
17.0,5,35,16
17.0,5,37,10
17.0,5,38,6
17.0,5,39,4
17.0,5,4,4
17.0,5,5,26
17.0,5,6,1
17.0,5,7,16
17.0,5,8,10
17.0,5,9,13
17.0,6,10,6
17.0,6,11,3
17.0,6,12,17
17.0,6,13,29
17.0,6,14,8
17.0,6,15,22
17.0,6,16,55
17.0,6,17,15
17.0,6,19,14
17.0,6,20,11
17.0,6,21,16
17.0,6,22,15
17.0,6,23,18
17.0,6,24,18
17.0,6,25,2
17.0,6,26,44
17.0,6,27,11
17.0,6,28,39
17.0,6,29,14
17.0,6,30,2
17.0,6,31,25
17.0,6,32,21
17.0,6,33,43
17.0,6,34,5
17.0,6,35,12
17.0,6,36,8
17.0,6,38,5
17.0,6,39,13
17.0,6,5,28
17.0,6,6,4
17.0,6,7,42
17.0,6,8,6
17.0,6,9,33
17.0,7,16,2
17.0,7,26,1
17.0,7,27,6
17.0,7,35,1
17.0,7,4,5
17.0,7,5,5
17.0,7,7,3
17.0,8,10,18
17.0,8,11,7
17.0,8,12,20
17.0,8,13,65
17.0,8,14,13
17.0,8,15,34
17.0,8,16,40
17.0,8,17,57
17.0,8,18,7
17.0,8,19,11
17.0,8,2,6
17.0,8,20,10
17.0,8,21,46
17.0,8,22,24
17.0,8,23,14
17.0,8,24,10
17.0,8,25,13
17.0,8,26,50
17.0,8,27,66
17.0,8,28,31
17.0,8,29,8
17.0,8,3,14
17.0,8,30,13
17.0,8,31,27
17.0,8,32,20
17.0,8,33,9
17.0,8,34,21
17.0,8,35,11
17.0,8,36,11
17.0,8,37,5
17.0,8,38,5
17.0,8,39,14
17.0,8,4,3
17.0,8,40,3
17.0,8,5,18
17.0,8,6,14
17.0,8,7,20
17.0,8,8,13
17.0,8,9,54
17.0,9,10,2
17.0,9,11,6
17.0,9,12,15
17.0,9,13,28
17.0,9,14,18
17.0,9,15,14
17.0,9,16,37
17.0,9,17,5
17.0,9,18,7
17.0,9,19,6
17.0,9,20,3
17.0,9,22,7
17.0,9,23,14
17.0,9,24,14
17.0,9,25,4
17.0,9,26,28
17.0,9,27,24
17.0,9,28,17
17.0,9,29,9
17.0,9,3,17
17.0,9,30,3
17.0,9,31,23
17.0,9,32,7
17.0,9,33,24
17.0,9,34,7
17.0,9,35,9
17.0,9,36,2
17.0,9,37,14
17.0,9,38,3
17.0,9,39,8
17.0,9,4,2
17.0,9,5,23
17.0,9,6,5
17.0,9,7,13
17.0,9,9,56
17.5,0,10,15
17.5,0,11,8
17.5,0,12,7
17.5,0,13,69
17.5,0,14,10
17.5,0,15,7
17.5,0,16,27
17.5,0,17,13
17.5,0,18,7
17.5,0,19,6
17.5,0,20,8
17.5,0,21,9
17.5,0,22,13
17.5,0,23,49
17.5,0,24,26
17.5,0,26,31
17.5,0,27,29
17.5,0,28,19
17.5,0,29,17
17.5,0,3,2
17.5,0,31,53
17.5,0,32,29
17.5,0,33,27
17.5,0,34,4
17.5,0,35,13
17.5,0,36,19
17.5,0,38,5
17.5,0,39,10
17.5,0,5,27
17.5,0,6,2
17.5,0,7,46
17.5,0,8,2
17.5,0,9,35
17.5,1,0,20
17.5,1,1,8
17.5,1,11,3
17.5,1,12,3
17.5,1,13,2
17.5,1,2,6
17.5,1,22,3
17.5,1,27,5
17.5,1,32,2
17.5,1,33,2
17.5,1,39,3
17.5,1,5,7
17.5,2,10,1
17.5,2,11,5
17.5,2,13,47
17.5,2,14,11
17.5,2,15,6
17.5,2,16,25
17.5,2,17,7
17.5,2,18,5
17.5,2,19,4
17.5,2,20,22
17.5,2,21,6
17.5,2,23,19
17.5,2,24,11
17.5,2,25,4
17.5,2,26,25
17.5,2,27,34
17.5,2,28,16
17.5,2,29,6
17.5,2,3,3
17.5,2,30,6
17.5,2,31,41
17.5,2,33,38
17.5,2,34,6
17.5,2,35,15
17.5,2,36,9
17.5,2,37,15
17.5,2,38,6
17.5,2,39,2
17.5,2,4,5
17.5,2,5,22
17.5,2,6,8
17.5,2,7,29
17.5,2,9,19
17.5,3,13,10
17.5,3,15,4
17.5,3,16,5
17.5,3,19,5
17.5,3,21,5
17.5,3,29,5
17.5,3,30,7
17.5,3,32,5
17.5,3,6,4
17.5,3,9,15
17.5,4,10,9
17.5,4,11,3
17.5,4,12,8
17.5,4,13,34
17.5,4,14,4
17.5,4,15,4
17.5,4,16,27
17.5,4,17,5
17.5,4,18,10
17.5,4,19,7
17.5,4,20,3
17.5,4,21,6
17.5,4,22,8
17.5,4,23,15
17.5,4,24,9
17.5,4,25,6
17.5,4,26,48
17.5,4,27,15
17.5,4,28,28
17.5,4,29,18
17.5,4,3,4
17.5,4,30,19
17.5,4,31,35
17.5,4,32,4
17.5,4,33,44
17.5,4,34,14
17.5,4,35,26
17.5,4,36,19
17.5,4,37,11
17.5,4,38,9
17.5,4,39,4
17.5,4,4,20
17.5,4,5,43
17.5,4,6,5
17.5,4,7,54
17.5,4,8,9
17.5,4,9,56
17.5,5,10,1
17.5,5,12,16
17.5,5,13,54
17.5,5,14,2
17.5,5,15,9
17.5,5,16,9
17.5,5,17,11
17.5,5,18,11
17.5,5,19,19
17.5,5,20,3
17.5,5,21,6
17.5,5,22,5
17.5,5,23,11
17.5,5,25,4
17.5,5,26,40
17.5,5,27,18
17.5,5,28,15
17.5,5,29,3
17.5,5,3,1
17.5,5,31,33
17.5,5,32,11
17.5,5,33,38
17.5,5,34,6
17.5,5,35,12
17.5,5,36,4
17.5,5,37,2
17.5,5,38,1
17.5,5,39,9
17.5,5,4,2
17.5,5,5,17
17.5,5,6,10
17.5,5,7,2
17.5,5,8,10
17.5,5,9,10
17.5,6,10,23
17.5,6,11,2
17.5,6,12,31
17.5,6,13,14
17.5,6,14,5
17.5,6,15,34
17.5,6,16,34
17.5,6,17,8
17.5,6,18,7
17.5,6,19,4
17.5,6,20,24
17.5,6,21,10
17.5,6,22,5
17.5,6,23,19
17.5,6,24,6
17.5,6,25,1
17.5,6,26,43
17.5,6,27,51
17.5,6,28,14
17.5,6,29,7
17.5,6,3,14
17.5,6,30,13
17.5,6,31,23
17.5,6,32,14
17.5,6,33,25
17.5,6,34,6
17.5,6,35,11
17.5,6,36,2
17.5,6,37,1
17.5,6,38,3
17.5,6,39,15
17.5,6,4,15
17.5,6,5,36
17.5,6,6,12
17.5,6,7,43
17.5,6,8,10
17.5,6,9,27
17.5,7,33,7
17.5,7,38,3
17.5,7,5,5
17.5,8,10,1
17.5,8,11,6
17.5,8,12,10
17.5,8,13,95
17.5,8,14,33
17.5,8,15,1
17.5,8,16,35
17.5,8,17,14
17.5,8,18,11
17.5,8,19,33
17.5,8,20,2
17.5,8,21,6
17.5,8,22,13
17.5,8,23,25
17.5,8,24,11
